Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,number_of_progeny,years_since_joining_company,MntProds,AcceptedCmp,NumAllPurchases,Age,Total_Children,Family_Size,Has_Children,Has_Teenagers,Has_Young_Kids,Child_Dependency_Ratio,Income_Per_Person,Is_High_Income,Total_Spending,Spending_Per_Income,Spending_Per_Person,Avg_Monthly_Spending,Wine_Preference,Fruit_Preference,Meat_Preference,Fish_Preference,Sweet_Preference,Gold_Preference,Luxury_Spending,Essential_Spending,Luxury_Ratio,Essential_Ratio,Web_Purchase_Ratio,Store_Purchase_Ratio,Catalog_Purchase_Ratio,Deal_Purchase_Ratio,Channels_Used,Is_Multi_Channel,Deal_Sensitivity,Is_Deal_Hunter,Avg_Purchase_Frequency,Days_Between_Purchases,Avg_Spending_Per_Purchase,Campaign_Response_Rate,Is_Campaign_Responsive,Web_Visits_Per_Month,Web_Visits_Per_Purchase,Web_Conversion_Rate,Is_Web_Browser,Satisfaction_Score,Is_Recent_Customer,Customer_Lifetime_Value,Annual_Value,Loyalty_Score,Education_encoded,Income_Age_Interaction,Family_Income_Interaction,Spending_Age_Interaction,Income_Education_Interaction,Purchases_Per_Visit,Spending_Per_Visit,Income_Squared,Total_Spending_Squared,Age_Squared,Recency_Squared,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widow,Age_Group_Young,Age_Group_Middle,Age_Group_Senior,Generation_Baby_Boomer,Generation_Gen_X,Generation_Millennial,Generation_Silent,Income_Quintile_Q1,Income_Quintile_Q2,Income_Quintile_Q3,Income_Quintile_Q4,Income_Quintile_Q5,Spending_Tier_Low,Spending_Tier_Medium,Spending_Tier_High,Income_Tier_Low,Income_Tier_Medium,Income_Tier_High,Life_Stage_Empty_Nesters,Life_Stage_Middle_Couple,Life_Stage_Middle_Family,Life_Stage_Senior_Family,Life_Stage_Young_Couple,Life_Stage_Young_Family,Life_Stage_Young_Single,Customer_Type_Campaign_Responsive,Customer_Type_Deal_Hunter,Customer_Type_High_Value_Store,Customer_Type_High_Value_Web,Customer_Type_Luxury_Buyer,Customer_Type_Regular_Customer,Recency_Group_Active,Recency_Group_Moderate,Recency_Group_Inactive,Preferred_Channel_NumCatalogPurchases,Preferred_Channel_NumStorePurchases,Preferred_Channel_NumWebPurchases,Cluster,Cluster_Name
1969,58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,0,1,12,792,0,23,56,1,2,1,1,0,0.5,29043.0,0,792,0.013634720333293163,396.0,5.462068965517242,0.89281210592686,0.008827238335435058,0.07818411097099622,0.0,0.0,0.018915510718789406,723,69,0.9117276166456494,0.08701134930643127,0.4583333333333333,0.2916666666666667,0.125,0.08333333333333333,3,1,0.08333333333333333,0,1.7692307692307692,182.5,33.0,0.0,0,8,0.6666666666666666,1.2222222222222223,1,0.0,0,792,60.92307692307692,0.0,3,3252816.0,116172.0,44352,174258.0,1.2222222222222223,88.0,3373983396.0,627264,3136,6400,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,Premium Luxury Buyers
1952,81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,0,0,13,1382,0,23,73,0,2,0,0,0,0.0,40897.5,1,1382,0.016895691720866544,691.0,8.802547770700636,0.23427331887201736,0.09544468546637744,0.5010845986984815,0.019522776572668113,0.08532176428054954,0.0636297903109183,412,852,0.29790310918293567,0.6160520607375272,0.16666666666666666,0.2916666666666667,0.4583333333333333,0.041666666666666664,3,1,0.041666666666666664,0,1.6428571428571428,197.70833333333334,57.583333333333336,0.0,0,2,0.4,1.3333333333333333,0,0.0,0,1382,98.71428571428571,0.0,1,5971035.0,163590.0,100886,81795.0,1.3333333333333333,460.6666666666667,6690422025.0,1909924,5329,5476,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,Premium Luxury Buyers
1947,28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,0,0,13,28,0,4,78,0,2,0,0,0,0.0,14194.5,0,28,0.000986262768580486,14.0,0.17834394904458598,0.034482758620689655,0.1724137931034483,0.10344827586206896,0.2413793103448276,0.13793103448275862,0.27586206896551724,9,15,0.3103448275862069,0.5172413793103449,0.2,0.4,0.0,0.2,2,1,0.2,1,0.2857142857142857,949.0,5.6,0.0,0,7,3.5,0.125,1,0.0,0,28,2.0,0.0,1,2214342.0,56778.0,2184,28389.0,0.125,3.5,805935321.0,784,6084,2401,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Standard Customers Group 0
1946,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,0,12,1033,0,24,79,0,2,0,0,0,0.0,33417.5,0,1033,0.01545574241426776,516.5,7.124137931034483,0.5996131528046421,0.025145067698259187,0.1885880077369439,0.03288201160541586,0.01644100580270793,0.13636363636363635,761,255,0.7359767891682786,0.24661508704061896,0.24,0.52,0.16,0.04,3,1,0.04,0,1.8461538461538463,175.2,41.32,0.0,0,2,0.2857142857142857,2.0,0,0.0,1,1033,79.46153846153847,0.0,2,5279965.0,133670.0,81607,133670.0,2.0,344.3333333333333,4466917225.0,1067089,6241,441,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,Premium Luxury Buyers
1969,69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,0,1,12,882,0,23,56,1,2,1,1,0,0.5,34950.5,1,882,0.012617664730622872,441.0,6.082758620689655,0.35334088335220837,0.02378255945639864,0.2332955832389581,0.11551528878822197,0.10419026047565119,0.16874292185730463,461,329,0.522083805209513,0.3725934314835787,0.2916666666666667,0.4166666666666667,0.125,0.125,3,1,0.125,0,1.7692307692307692,182.5,36.75,0.0,0,5,0.625,1.1666666666666667,0,0.0,0,882,67.84615384615384,0.0,1,3914456.0,139802.0,49392,69901.0,1.1666666666666667,147.0,4886149801.0,777924,3136,9025,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,Premium Luxury Buyers
1949,80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,0,12,2231,3,15,76,0,2,0,0,0,0.0,40180.0,1,2231,0.02776222296885305,1115.5,15.386206896551725,0.6689068100358423,0.03853046594982079,0.20340501792114696,0.05017921146953405,0.019265232974910396,0.019265232974910396,1536,652,0.6881720430107527,0.2921146953405018,0.25,0.3125,0.25,0.125,3,1,0.125,0,1.1538461538461537,273.75,139.4375,0.6,1,2,0.4,1.3333333333333333,0,0.6,0,2231,171.6153846153846,7.199999999999999,3,6107360.0,160720.0,169556,241080.0,1.3333333333333333,743.6666666666666,6457729600.0,4977361,5776,3136,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,Premium Luxury Buyers
1961,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,1,1,13,1101,1,19,64,1,3,1,1,0,0.3333333333333333,21114.0,0,1101,0.017381557551742102,367.0,7.012738853503185,0.8330308529945554,0.019056261343012703,0.10707803992740472,0.011796733212341199,0.009074410163339383,0.019056261343012703,939,152,0.852087114337568,0.13793103448275862,0.4,0.25,0.15,0.15,3,1,0.15,0,1.3571428571428572,237.25,55.05,0.2,1,6,0.6666666666666666,1.1428571428571428,0,0.2,0,1101,78.64285714285714,2.6,3,4053888.0,190026.0,70464,190026.0,1.1428571428571428,157.28571428571428,4012208964.0,1212201,4096,2304,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,Premium Luxury Buyers
1974,44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,1,13,369,0,16,51,1,3,1,1,0,0.3333333333333333,14996.333333333334,0,369,0.0082018226272505,123.0,2.3503184713375798,0.2648648648648649,0.0,0.2864864864864865,0.13243243243243244,0.02702702702702703,0.2864864864864865,204,155,0.5513513513513514,0.4189189189189189,0.29411764705882354,0.29411764705882354,0.058823529411764705,0.29411764705882354,3,1,0.29411764705882354,1,1.1428571428571428,279.11764705882354,21.705882352941178,0.0,0,6,1.0,0.7142857142857143,0,0.0,1,369,26.357142857142858,0.0,1,2294439.0,134967.0,18819,44989.0,0.7142857142857143,52.714285714285715,2024010121.0,136161,2601,676,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Standard Customers Group 0
1980,31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,0,1,11,48,0,5,45,1,2,1,0,1,0.5,15929.5,0,48,0.0015065913370998117,24.0,0.3609022556390977,0.061224489795918366,0.08163265306122448,0.14285714285714285,0.30612244897959184,0.16326530612244897,0.22448979591836735,14,26,0.2857142857142857,0.5306122448979592,0.16666666666666666,0.5,0.0,0.16666666666666666,2,1,0.16666666666666666,1,0.4166666666666667,669.1666666666666,8.0,0.0,0,7,3.5,0.125,1,0.0,1,48,4.0,0.0,2,1433655.0,63718.0,2160,63718.0,0.125,6.0,1014995881.0,2304,2025,9,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Standard Customers Group 0
1949,51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,1,1,12,467,1,19,76,1,2,1,1,0,0.5,25784.5,0,467,0.009055652511149894,233.5,3.220689655172414,0.811965811965812,0.0,0.10042735042735043,0.01282051282051282,0.0,0.07264957264957266,414,53,0.8846153846153846,0.11324786324786325,0.35,0.35,0.05,0.2,3,1,0.2,1,1.4615384615384615,219.0,23.35,0.2,1,8,1.0,0.7777777777777778,1,0.2,0,467,35.92307692307692,2.4000000000000004,3,3919244.0,103138.0,35492,154707.0,0.7777777777777778,51.888888888888886,2659361761.0,218089,5776,1521,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Standard Customers Group 0
1971,30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,2,13,44,0,8,54,2,3,1,1,1,0.6666666666666666,10124.0,0,44,0.0014486550554769038,14.666666666666666,0.2802547770700637,0.3333333333333333,0.0,0.26666666666666666,0.15555555555555556,0.06666666666666667,0.15555555555555556,22,19,0.4888888888888889,0.4222222222222222,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,2,1,0.3333333333333333,1,0.5714285714285714,527.2222222222222,4.888888888888889,0.0,0,7,2.3333333333333335,0.25,1,0.0,0,44,3.142857142857143,0.0,1,1640088.0,91116.0,2376,30372.0,0.25,5.5,922458384.0,1936,2916,1089,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Standard Customers Group 0
1979,16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,0,2,12,38,0,10,46,2,3,1,1,1,0.6666666666666666,5338.0,0,38,0.002372775522947237,12.666666666666666,0.2620689655172414,0.07692307692307693,0.23076923076923078,0.10256410256410256,0.1794871794871795,0.20512820512820512,0.1794871794871795,10,20,0.2564102564102564,0.5128205128205128,0.09090909090909091,0.36363636363636365,0.09090909090909091,0.36363636363636365,3,1,0.36363636363636365,1,0.7692307692307693,398.1818181818182,3.4545454545454546,0.0,0,3,1.5,0.25,0,0.0,0,38,2.923076923076923,0.0,1,736644.0,48042.0,1748,16014.0,0.25,9.5,256448196.0,1444,2116,1764,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Standard Customers Group 0
1968,41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,2,12,81,0,9,57,2,4,1,1,1,0.5,10280.0,0,81,0.001969796454366382,20.25,0.5586206896551724,0.2926829268292683,0.024390243902439025,0.2804878048780488,0.0,0.0975609756097561,0.2926829268292683,48,25,0.5853658536585366,0.3048780487804878,0.2,0.3,0.1,0.3,3,1,0.3,1,0.6923076923076923,438.0,8.1,0.0,0,6,2.0,0.2857142857142857,0,0.0,0,81,6.230769230769231,0.0,1,2343840.0,164480.0,4617,41120.0,0.2857142857142857,11.571428571428571,1690854400.0,6561,3249,6400,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Standard Customers Group 0
1971,39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,1,1,12,167,0,10,54,1,2,1,0,1,0.5,19881.5,0,167,0.004199778694296348,83.5,1.1517241379310346,0.47619047619047616,0.005952380952380952,0.35714285714285715,0.023809523809523808,0.03571428571428571,0.09523809523809523,96,65,0.5714285714285714,0.3869047619047619,0.45454545454545453,0.18181818181818182,0.09090909090909091,0.18181818181818182,3,1,0.18181818181818182,1,0.7692307692307693,398.1818181818182,15.181818181818182,0.0,0,9,1.5,0.5,1,0.0,1,167,12.846153846153847,0.0,2,2147202.0,79526.0,9018,79526.0,0.5,16.7,1581096169.0,27889,2916,81,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Standard Customers Group 0
1955,38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,0,2,11,45,0,7,70,2,4,1,1,1,0.5,9681.25,0,45,0.0011620100191086092,11.25,0.3383458646616541,0.6739130434782609,0.0,0.13043478260869565,0.043478260869565216,0.021739130434782608,0.10869565217391304,36,8,0.782608695652174,0.17391304347826086,0.125,0.5,0.0,0.25,2,1,0.25,1,0.5833333333333334,501.875,5.625,0.0,0,4,2.0,0.2,0,0.0,0,45,3.75,0.0,3,2710750.0,154900.0,3150,116175.0,0.2,9.0,1499625625.0,2025,4900,2704,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Standard Customers Group 0
1972,77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,0,1,12,664,0,21,53,1,3,1,0,1,0.3333333333333333,25993.666666666668,1,664,0.008514785463312047,221.33333333333334,4.5793103448275865,0.2075187969924812,0.18045112781954886,0.3067669172932331,0.02406015037593985,0.18947368421052632,0.09022556390977443,198,340,0.29774436090225564,0.5112781954887218,0.3181818181818182,0.3181818181818182,0.18181818181818182,0.13636363636363635,3,1,0.13636363636363635,0,1.6153846153846154,199.0909090909091,30.181818181818183,0.0,0,5,0.625,1.1666666666666667,0,0.0,0,664,51.07692307692308,0.0,1,4132993.0,233943.0,35192,77981.0,1.1666666666666667,110.66666666666667,6081036361.0,440896,2809,6084,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,Premium Luxury Buyers
1964,62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,0,1,12,622,0,20,61,1,3,1,1,0,0.3333333333333333,20968.333333333332,0,622,0.009887769052236671,207.33333333333334,4.289655172413793,0.2664526484751204,0.12038523274478331,0.15409309791332262,0.19101123595505617,0.17174959871589085,0.09470304975922954,225,290,0.3611556982343499,0.4654895666131621,0.3333333333333333,0.38095238095238093,0.09523809523809523,0.14285714285714285,3,1,0.14285714285714285,0,1.5384615384615385,208.57142857142858,29.61904761904762,0.0,0,4,0.5,1.4,0,0.0,0,622,47.84615384615385,0.0,2,3837205.0,188715.0,37942,125810.0,1.4,124.4,3957039025.0,386884,3721,4624,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,Premium Luxury Buyers
1979,13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,0,1,12,48,0,7,46,1,2,1,0,1,0.5,6766.5,0,48,0.0035466233190483225,24.0,0.3310344827586207,0.24489795918367346,0.061224489795918366,0.16326530612244897,0.16326530612244897,0.0,0.3469387755102041,29,19,0.5918367346938775,0.3877551020408163,0.25,0.375,0.0,0.25,2,1,0.25,1,0.5384615384615384,547.5,6.0,0.0,0,7,2.3333333333333335,0.25,1,0.0,0,48,3.6923076923076925,0.0,2,622518.0,27066.0,2208,27066.0,0.25,6.0,183142089.0,2304,2116,2025,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Standard Customers Group 0
1975,59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,0,1,12,461,0,16,50,1,3,1,1,0,0.3333333333333333,19827.0,0,461,0.007750243771224908,153.66666666666666,3.179310344827586,0.3852813852813853,0.006493506493506494,0.18398268398268397,0.15367965367965367,0.14285714285714285,0.12554112554112554,236,159,0.5108225108225108,0.34415584415584416,0.17647058823529413,0.47058823529411764,0.17647058823529413,0.11764705882352941,3,1,0.11764705882352941,0,1.2307692307692308,257.6470588235294,27.11764705882353,0.0,0,2,0.5,1.0,0,0.0,0,461,35.46153846153846,0.0,1,2974050.0,178443.0,23050,59481.0,1.0,153.66666666666666,3537989361.0,212521,2500,2209,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,Standard Customers Group 0
1977,72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,1,12,1073,0,26,48,1,3,1,1,0,0.3333333333333333,24039.0,1,1073,0.014878393743586899,357.6666666666667,7.4,0.6582867783985102,0.0186219739292365,0.15921787709497207,0.06052141527001862,0.055865921787709494,0.04655493482309125,757,256,0.7048417132216015,0.2383612662942272,0.3333333333333333,0.3333333333333333,0.25925925925925924,0.037037037037037035,3,1,0.037037037037037035,0,2.0,162.22222222222223,39.74074074074074,0.0,0,5,0.5,1.5,0,0.0,0,1073,82.53846153846153,0.0,1,3461616.0,216351.0,51504,72117.0,1.5,178.83333333333334,5200861689.0,1151329,2304,1156,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,Premium Luxury Buyers
1986,21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,0,1,12,55,0,8,39,1,3,1,0,1,0.3333333333333333,7318.333333333333,0,55,0.00250501002004008,18.333333333333332,0.3793103448275862,0.08928571428571429,0.017857142857142856,0.125,0.30357142857142855,0.25,0.19642857142857142,16,25,0.2857142857142857,0.44642857142857145,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.2222222222222222,3,1,0.2222222222222222,1,0.6153846153846154,486.6666666666667,6.111111111111111,0.0,0,6,2.0,0.2857142857142857,0,0.0,0,55,4.230769230769231,0.0,2,856245.0,65865.0,2145,43910.0,0.2857142857142857,7.857142857142857,482022025.0,3025,1521,6561,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Standard Customers Group 0
1956,67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,0,1,12,976,0,26,69,1,3,1,1,0,0.3333333333333333,22377.0,0,976,0.0145385211225645,325.3333333333333,6.731034482758621,0.4759467758444217,0.07267144319344933,0.25588536335721596,0.09518935516888434,0.03582395087001024,0.06345957011258956,527,414,0.5394063459570113,0.42374616171954965,0.3333333333333333,0.4444444444444444,0.07407407407407407,0.1111111111111111,3,1,0.1111111111111111,0,2.0,162.22222222222223,36.148148148148145,0.0,0,6,0.6,1.2857142857142858,0,0.0,0,976,75.07692307692308,0.0,1,4632039.0,201393.0,67344,67131.0,1.2857142857142858,139.42857142857142,4506571161.0,952576,4761,5184,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,Premium Luxury Buyers
1980,36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,0,1,11,20,0,5,45,1,2,1,0,1,0.5,18401.0,0,20,0.0005434339591881096,10.0,0.15037593984962405,0.7619047619047619,0.047619047619047616,0.09523809523809523,0.0,0.0,0.047619047619047616,17,3,0.8095238095238095,0.14285714285714285,0.16666666666666666,0.5,0.0,0.16666666666666666,2,1,0.16666666666666666,1,0.4166666666666667,669.1666666666666,3.3333333333333335,0.0,0,5,2.5,0.16666666666666666,0,0.0,1,20,1.6666666666666667,0.0,3,1656090.0,73604.0,900,110406.0,0.16666666666666666,3.3333333333333335,1354387204.0,400,2025,529,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,Standard Customers Group 0
1982,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,0,12,1149,0,17,43,0,2,0,0,0,0.0,35926.5,1,1149,0.015990759039162746,574.5,7.924137931034482,0.31130434782608696,0.09391304347826086,0.3591304347826087,0.12260869565217392,0.08434782608695653,0.02782608695652174,390,662,0.3391304347826087,0.5756521739130435,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.05555555555555555,3,1,0.05555555555555555,0,1.3076923076923077,243.33333333333334,63.833333333333336,0.0,0,1,0.3333333333333333,1.0,0,0.0,1,1149,88.38461538461539,0.0,1,3089679.0,143706.0,49407,71853.0,1.0,574.5,5162853609.0,1320201,1849,841,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,Premium Luxury Buyers
1961,28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,0,11,43,0,6,64,0,2,0,0,0,0.0,14124.5,0,43,0.0015221238938053097,21.5,0.3233082706766917,0.022727272727272728,0.20454545454545456,0.1590909090909091,0.045454545454545456,0.3181818181818182,0.22727272727272727,11,18,0.25,0.4090909090909091,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,2,1,0.14285714285714285,0,0.5,573.5714285714286,6.142857142857143,0.0,0,6,2.0,0.2857142857142857,0,0.0,0,43,3.5833333333333335,0.0,1,1807936.0,56498.0,2752,28249.0,0.2857142857142857,6.142857142857143,798006001.0,1849,4096,6400,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,Standard Customers Group 0
1975,47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,0,1,12,224,1,10,50,1,3,1,1,0,0.3333333333333333,15936.0,0,224,0.004685310297224372,74.66666666666667,1.5448275862068965,0.5466666666666666,0.0044444444444444444,0.11555555555555555,0.008888888888888889,0.0,0.32,195,29,0.8666666666666667,0.1288888888888889,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.18181818181818182,3,1,0.18181818181818182,1,0.7692307692307693,398.1818181818182,20.363636363636363,0.2,1,7,1.75,0.375,1,0.2,1,224,17.23076923076923,2.4000000000000004,2,2390400.0,143424.0,11200,95616.0,0.375,28.0,2285604864.0,50176,2500,900,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Standard Customers Group 0
1974,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,1,13,101,0,9,51,1,2,1,0,1,0.5,12754.5,0,101,0.003959231673853391,50.5,0.643312101910828,0.39215686274509803,0.029411764705882353,0.29411764705882354,0.09803921568627451,0.06862745098039216,0.10784313725490197,51,43,0.5,0.4215686274509804,0.3,0.3,0.0,0.3,2,1,0.3,1,0.6428571428571429,474.5,10.1,0.0,0,9,2.25,0.3,1,0.0,1,101,7.214285714285714,0.0,3,1300959.0,51018.0,5151,76527.0,0.3,10.1,650709081.0,10201,2601,225,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,Standard Customers Group 0
1946,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,0,12,209,0,10,79,0,2,0,0,0,0.0,25506.0,0,209,0.004096994883657107,104.5,1.4413793103448276,0.4857142857142857,0.04285714285714286,0.3,0.009523809523809525,0.04285714285714286,0.11428571428571428,126,74,0.6,0.3523809523809524,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.09090909090909091,3,1,0.09090909090909091,0,0.7692307692307693,398.1818181818182,19.0,0.0,0,6,1.2,0.5714285714285714,0,0.0,0,209,16.076923076923077,0.0,3,4029948.0,102024.0,16511,153036.0,0.5714285714285714,29.857142857142858,2602224144.0,43681,6241,7396,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,Standard Customers Group 0
1985,70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,0,0,13,968,0,21,40,0,1,0,0,0,0.0,70596.0,1,968,0.013711630805841608,968.0,6.165605095541402,0.35810113519091846,0.04540763673890609,0.5510835913312694,0.017543859649122806,0.0,0.026831785345717233,373,595,0.3849329205366357,0.6140350877192983,0.13636363636363635,0.5454545454545454,0.22727272727272727,0.045454545454545456,3,1,0.045454545454545456,0,1.5,215.6818181818182,44.0,0.0,0,2,0.5,1.0,0,0.0,0,968,69.14285714285714,0.0,1,2823840.0,70596.0,38720,70596.0,1.0,322.6666666666667,4983795216.0,937024,1600,4624,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,Premium Luxury Buyers
